"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"Zik-uapDcOwffD5mcNF3aw","Corral Bar & Riverside Grill","FALSE","https://www.yelp.com/biz/corral-bar-and-riverside-grill-durand?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","9","Bars | American (Traditional) | Breakfast & Brunch","4","44.62771","-91.96909","$$","318 W Main St"
"q4WgQNN4Qd46w0hYxeNM3w","Beth's Twin Bluffs Cafe","FALSE","https://www.yelp.com/biz/beths-twin-bluffs-cafe-nelson-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","18","American (Traditional)","3.5","44.417697","-92.00418","$$","S286 State Rd 35 S"
"jBe9oBuCy4PRQuY0CM_kbw","For Pete Sake's","FALSE","https://www.yelp.com/biz/for-pete-sakes-arkansaw?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Restaurants","5","44.63311","-92.03213","","N6210 County Rd N"
"Es83hPAkJRBcJp9zmyS4yw","J&J BBQ","FALSE","https://www.yelp.com/biz/j-and-j-bbq-nelson?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","31","Barbeque","4.5","44.4223785400391","-92.0091323852539","$","208 N Main"
"5m2fHYoEZ8z8OKoMgIlf6g","Nelson Cheese Factory","FALSE","https://www.yelp.com/biz/nelson-cheese-factory-nelson?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","38","Cheese Shops | Ice Cream & Frozen Yogurt | Sandwiches","4","44.4195592385336","-92.0043182373047","$","S237 State Rd 35 S"
"pvz4tAShUFwB68Yn1PlBag","Perkz Cafe","FALSE","https://www.yelp.com/biz/perkz-cafe-durand?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","American (Traditional) | Breakfast & Brunch | Burgers","5","44.62754","-91.96846","","311 W Main St"
"Bww1MuWMbuKeGyRkFIt_mw","Cell Block Lounge","FALSE","https://www.yelp.com/biz/cell-block-lounge-durand?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","American (Traditional)","3.5","44.6286316","-91.9675522","","200 W Main St"
"bybsfpBKLGDoGNQbvlq5ew","Lone Pine Tavern","FALSE","https://www.yelp.com/biz/lone-pine-tavern-durand?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Restaurants","3.5","44.62827","-91.96284","",""
"4YRsazBpLK4kxy-w4T0Hjw","Alex's Pizza","FALSE","https://www.yelp.com/biz/alexs-pizza-durand?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","4","Pizza","3.5","44.6284980773926","-91.9668273925781","$","119 W Main St"
"mPqOxGESMVz7QT0vaKtDGA","Backwaters Hotel Bar & Grill","FALSE","https://www.yelp.com/biz/backwaters-hotel-bar-and-grill-nelson?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Bars | American (Traditional)","1","44.4201507568359","-92.0088424682617","","114 S Main St"
