"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"1wihsRoho_kzxTdVjGGz9g","Deedee's Diner","FALSE","https://www.yelp.com/biz/deedees-diner-hixton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Diners","4","44.4502183226412","-91.0691023079346","","W15699 State Hwy 121"
"WRKQVTSZhfwEvs6Kf8bdrg","Northfield cafe","FALSE","https://www.yelp.com/biz/northfield-cafe-hixton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","American (Traditional) | Cafes","2","44.458835","-91.099357","","W15699 State Hwy 121"
"fEChYqSOnKrz6zF2C1xmqQ","Castle Hill Supper Club","FALSE","https://www.yelp.com/biz/castle-hill-supper-club-merrillan?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","9","Steakhouses | Buffets","3.5","44.417168","-90.833012","","N9581 US Hwy 12"
"xUW2rl40qa3YGlTFa7vm_w","Inwood-Hatfield","FALSE","https://www.yelp.com/biz/inwood-hatfield-merrillan?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","2","Restaurants","5","44.415096","-90.731323","$$","N9503 County Road K"
"fwMWBinZOhv7nobbZN5QwQ","Merrillan Cafe","FALSE","https://www.yelp.com/biz/merrillan-cafe-merrillan?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Cafes","4.5","44.45403","-90.8443099","","400 N Washington St"
"NJueWpRVv5y90Kk8MxBOZg","Timber Valley Restaurant","FALSE","https://www.yelp.com/biz/timber-valley-restaurant-hixton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","4","American (New)","5","44.38505","-91.008041","","151 Interstate Rd N"
"lqwFN_Iryzg0hdvKsdjIIw","Hixton Travel Plaza","FALSE","https://www.yelp.com/biz/hixton-travel-plaza-hixton-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","5","American (New)","4","44.3850517272949","-91.0080413818359","$","151 Interstate Rd N"
"ML1lXfA4BmgC_AUUfJoWFA","Hixton Travel Plaza","FALSE","https://www.yelp.com/biz/hixton-travel-plaza-hixton-3?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Gas Stations | Food Stands","5","44.3847020677042","-91.0077187435966","","151 Interstate Rd N"
"WOHRz94SnzW1ywimA889-g","The Mocha Mouse","FALSE","https://www.yelp.com/biz/the-mocha-mouse-black-river-falls?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","53","American (Traditional) | Breakfast & Brunch | Salad","4","44.2937498","-90.8184166","$","500 Oasis Rd"
"k5tT_OiV4klazyZ-VXfV7A","Revolution","FALSE","https://www.yelp.com/biz/revolution-black-river-falls?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","9","Wine Bars | Coffee & Tea | Cafes","5","44.29472","-90.84837","$$","38 Main St"
