"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"uuTLZUp36FGZrl_zf09R6A","Olive Terrace Bar and Grill","FALSE","https://www.yelp.com/biz/olive-terrace-bar-and-grill-santa-clarita?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","464","Mediterranean | Italian | Bars","4","34.4408616","-118.5778806","$$","28261 Newhall Ranch Rd"
"EwySxm-u-29HHrf3-TknVg","King Kogy","FALSE","https://www.yelp.com/biz/king-kogy-santa-clarita-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","283","Asian Fusion | Salad | Wraps","4.5","34.4420391134655","-118.573003980241","$","28108 Newhall Ranch Rd"
"l_8dvB2w6xjWzBe-Hc_hlQ","Casa Lupitas","FALSE","https://www.yelp.com/biz/casa-lupitas-castaic?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","271","Mexican","4.5","34.49554","-118.62111","$","31732 Castaic Rd"
"KQvniCYN2MS6krngDcYjhw","Wolf Creek Restaurant","FALSE","https://www.yelp.com/biz/wolf-creek-restaurant-santa-clarita?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","512","American (Traditional) | Breweries | Cajun/Creole","4","34.445182","-118.551507","$$","27746 McBean Pkwy"
"yppprxz9wB6jryabgZTRpQ","Black Bear Diner","FALSE","https://www.yelp.com/biz/black-bear-diner-santa-clarita-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","81","Diners | Breakfast & Brunch | Burgers","3","34.4164029060209","-118.549455226593","$$","23626 Valencia Blvd"
"oAhSwKD-s3xL4SPJbYPqag","Mike's Original Diner","FALSE","https://www.yelp.com/biz/mikes-original-diner-castaic?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","132","American (Traditional) | Diners","3.5","34.49157","-118.6194","$$","31537 Castaic Rd"
"JMuTxeWqGqgopIBLrvZFlQ","Tommie's Castaic Cafe","FALSE","https://www.yelp.com/biz/tommies-castaic-cafe-castaic?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","123","American (New) | Breakfast & Brunch","4","34.49174","-118.6181","$","31526 Castaic Rd"
"6CQJS2lo_2K4RaKHO1XGoQ","Catch 21","FALSE","https://www.yelp.com/biz/catch-21-valencia?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","224","Seafood | Salad","4","34.443318","-118.577117","$","28263 Newhall Ranch Rd"
"wZn12IonoIr5tG9aX3H11A","Temakitto","FALSE","https://www.yelp.com/biz/temakitto-santa-clarita?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","337","Asian Fusion | Japanese | Poke","4.5","34.4421292156041","-118.573166857701","$$","28126 Newhall Ranch Rd"
"OhqnDz-Z0aRMEpfOx4kJLw","Paik's Noodle","FALSE","https://www.yelp.com/biz/paiks-noodle-santa-clarita?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","148","Korean | Noodles","4","34.4428443908691","-118.573890686035","$","28124 Newhall Ranch Rd"
"A8zZpMqXEI9Ua8ptF16huQ","Rustic Eatery","FALSE","https://www.yelp.com/biz/rustic-eatery-valencia?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","443","Asian Fusion | Salad | Sandwiches","4","34.4235420227051","-118.579147338867","$$","25343 Wayne Mills Pl"
