"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"PaqlxtDohyqOv48YNUysUw","Main Street Cafe","FALSE","https://www.yelp.com/biz/main-street-cafe-evansville-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","6","Cafes","4","42.7803282","-89.2994198","$","5 W Main St"
"UU4UkpqyQThLBP6AD9-6LQ","El Vallarta","FALSE","https://www.yelp.com/biz/el-vallarta-evansville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","6","Mexican","4","42.7803160428022","-89.2810234799981","$","609 East Main St"
"G3tpzywjO0NFAJq8c9W4kw","Rock'n Rollz Sandwich Co.","FALSE","https://www.yelp.com/biz/rockn-rollz-sandwich-co-evansville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","14","Sandwiches | Pizza","4.5","42.78016","-89.29937","$","1 W Main St"
"5mScRoVhB2TiouSxs0Id7w","Romano's Pizzeria & Lounge","FALSE","https://www.yelp.com/biz/romanos-pizzeria-and-lounge-evansville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","6","Pizza | Lounges | Italian","3","42.78108","-89.29405","$","50 N Union Rd"
"vMVgD-FBQb-BSOro0lmm0A","Lin's Garden","FALSE","https://www.yelp.com/biz/lins-garden-evansville-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","5","Chinese","2.5","42.7805938720703","-89.2967376708984","$","128 E Main St"
"aCei83x3i-wMbks8XH25DQ","Evansille Cafe","FALSE","https://www.yelp.com/biz/evansille-cafe-evansville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","2","Salad | Coffee & Tea | Breakfast & Brunch","3.5","42.7846120297909","-89.2979827523232","$","225 Union St"
"HzKFWPP8nGUW8s2t8cMNjQ","Mama Rita's Pizzeria","FALSE","https://www.yelp.com/biz/mama-ritas-pizzeria-evansville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","Pizza","4","42.780471","-89.298469","","18 E Main St"
"OmBbtgJki_xeYaAVgj6H5A","Steve's Deli Dog House of Evansville","FALSE","https://www.yelp.com/biz/steves-deli-dog-house-of-evansville-evansville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Hot Dogs | Wraps | Sandwiches","2.5","42.78242","-89.29598","$$","155 N Union St"
"i7nk33McDkn6gFMbHOGegA","Real Coffee","FALSE","https://www.yelp.com/biz/real-coffee-evansville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","Coffee & Tea | Breakfast & Brunch","3.5","42.7803173023995","-89.3004276231093","$","25 W Main St"
"KEHYW_RWdoj5ozs52t0UhA","Subway","FALSE","https://www.yelp.com/biz/subway-evansville-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Sandwiches | Fast Food","1.5","42.7813281","-89.2942221","$$","40 Union St"
"gymxkwjrfWhvsccqvbBFXA","McDonald's","FALSE","https://www.yelp.com/biz/mcdonalds-evansville-15?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Burgers | Fast Food | Coffee & Tea","2.5","42.7791011321782","-89.2715160548687","$","9 John Lindemann Dr"
"sHE4XGLVipLK0rwyW0Z-sQ","Two Brothers Bar","FALSE","https://www.yelp.com/biz/two-brothers-bar-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","26","Pubs | American (Traditional)","5","42.8345399","-89.0709","$","116 W Fulton St"
"4i2j3GdOqVN5IEJ96gV7hg","Edgewater Inn","FALSE","https://www.yelp.com/biz/edgewater-inn-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Restaurants","5","42.8037262","-89.0873871","$","3518 W County Road M"
"vyW_usBYuU21FalJranwVg","Off the Hook","FALSE","https://www.yelp.com/biz/off-the-hook-indianford?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","2","Bars | Burgers | American (Traditional)","5","42.8033549651377","-89.087780714035","","355 W Country Rd M"
"TzxS--XbvyoSDwypbd4THw","El Patron Mexican Grill","FALSE","https://www.yelp.com/biz/el-patron-mexican-grill-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","25","Mexican","4","42.83378","-89.0694","$","2 W Fulton St"
"TOZ6lhL9-oAksdP0d2aHZA","Dragon","FALSE","https://www.yelp.com/biz/dragon-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","6","Chinese","4","42.834163159132","-89.0706595033407","$$","108 W Fulton St"
"Ch3TnC4loFMsA6ASI9qyEA","Mario's Pizza","FALSE","https://www.yelp.com/biz/marios-pizza-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","7","Pizza | American (Traditional)","2.5","42.834336","-89.071691","$","201 W Fulton St"
"67ihG7fZqRK3H73Mt6qZJA","West End Diner","FALSE","https://www.yelp.com/biz/west-end-diner-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","American (New)","2.5","42.8348808","-89.0727386","","2 Burdick St"
"jkJNNlAnRXIyKWtjVP5Qig","Knutes Bar & Grill","FALSE","https://www.yelp.com/biz/knutes-bar-and-grill-orfordville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","20","American (New) | Bars","4","42.6268175","-89.2541536","$$","206 E Beloit St"
"jvnksYnaWHYMHGeJEk_Tcw","Stables Bar & Grill","FALSE","https://www.yelp.com/biz/stables-bar-and-grill-orfordville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Bars | Seafood | Burgers","4.5","42.63223","-89.26565","","717 Genesis Dr"
"Zd_UHaqXPG5YajRh2g5bxA","K's Outback","FALSE","https://www.yelp.com/biz/ks-outback-orfordville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Restaurants","5","42.6288795","-89.2586823","$","313 W Brodhead St"
"gvkjgS2gnwow6YhcE53l3Q","Villa Pizza","FALSE","https://www.yelp.com/biz/villa-pizza-orfordville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","10","Pizza","3.5","42.6336403","-89.2682648","$$","214 Viking Dr"
"89fimqEytOA7fWZUFBALOA","The Haven","FALSE","https://www.yelp.com/biz/the-haven-orfordville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Coffee & Tea | Breakfast & Brunch | Ice Cream & Frozen Yogurt","5","42.627498626709","-89.249397277832","","114 E. Spring St."
"RWfE3cJW5dqyT8CWtfUJKg","Kays Outback","FALSE","https://www.yelp.com/biz/kays-outback-orfordville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Restaurants","4.5","42.6275093","-89.2531707","",""
"rJQfAdfvmJLVVFY2_l5SBA","Helgesen's Harpos On Eleven","FALSE","https://www.yelp.com/biz/helgesens-harpos-on-eleven-janesville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","Steakhouses","4","42.6766289770603","-89.1027199476957","","5201 W State Rd 11"
"1eomvOgEuVAuC9agG--EZQ","Ding-A-Ling","FALSE","https://www.yelp.com/biz/ding-a-ling-orfordville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","11","Restaurants","3","42.6399459838867","-89.1629943847656","$$","8215 W Race St"
"GDlQkox4I-k3N0c7oc-nlg","Village Inn","FALSE","https://www.yelp.com/biz/village-inn-footville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","4","Restaurants","4","42.66915","-89.21069","","251 Depot"
"IRxMqz27BYndpma3wKO1rA","Fredrick's Supper Club","FALSE","https://www.yelp.com/biz/fredricks-supper-club-milton-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","18","Diners | Seafood | Steakhouses","4.5","42.7820471674204","-88.9629332721233","$$","118 Merchant Row"
"5tsgHQhKey_qP2e866fNhw","Blue Gilly's Pancake Pier & Lunch Dock","FALSE","https://www.yelp.com/biz/blue-gillys-pancake-pier-and-lunch-dock-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","55","Breakfast & Brunch | Burgers | American (Traditional)","4","42.8317222788488","-89.0231931209564","$","621 E State Rd Hwy 59"
"tm22fIFTHiwV1-GxhsuNVQ","Milwaukee Grill","FALSE","https://www.yelp.com/biz/milwaukee-grill-janesville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","151","American (Traditional) | Bars","4","42.72251","-88.99103","$$","2601 Morse St"
"PVCJYUFuAwIHcUor3hOQfQ","Capone's Cellar","FALSE","https://www.yelp.com/biz/capones-cellar-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Bars | American (Traditional)","5","42.839947","-89.004886","","11440 N Ridge Rd"
"8m4jC4ShE-8h8UdjEu8wWw","Milton Family Restaurant","FALSE","https://www.yelp.com/biz/milton-family-restaurant-milton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","26","American (Traditional) | Breakfast & Brunch","4.5","42.780669","-88.964014","$","541 Vernal Ave"
"S66aTbxKvbwgt_XH6y9m6A","Buckhorn Supper Club","FALSE","https://www.yelp.com/biz/buckhorn-supper-club-milton-4?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","47","Steakhouses | Seafood","3","42.84209","-88.97646","$$","11802 N Charley Bluff Rd"
"szXxoBX2EnyrVwe8JxreTg","The Anchor","FALSE","https://www.yelp.com/biz/the-anchor-edgerton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","40","American (Traditional) | Mexican | Hot Dogs","3","42.8309196978807","-89.0219204127789","$$","718 E State Rd 59"
"sH-SqOOylRlTCVznO4HtdA","Stagecoach Inn","FALSE","https://www.yelp.com/biz/stagecoach-inn-fort-atkinson-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","35","Seafood | Steakhouses","4","42.8457925468683","-88.9190228283405","$$","11946 N State Rd 26"
"Y8Jg9xNMwJzt8SDAwrN_2g","Klig's Union Depot","FALSE","https://www.yelp.com/biz/kligs-union-depot-milton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","American (Traditional)","4","42.780738673846","-88.96464449487","","231 Front St"
"Im4I3p9Q-AwrMxwHOvMBOw","Tasty Bites","FALSE","https://www.yelp.com/biz/tasty-bites-milton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","6","Breakfast & Brunch | American (New) | Creperies","5","42.76929","-88.93756","$","740 E St Mary St"
"o5yi-IFhnJYwZFBWBFS6UA","Deb's Squeeze Inn","FALSE","https://www.yelp.com/biz/debs-squeeze-inn-milton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","American (Traditional) | Breakfast & Brunch","5","42.78243","-88.96336","$","100 Front St"
