"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"Z5TMiCHOGC7HtS-3gO-DOA","Whippoorwill/Hawks Nest","FALSE","https://www.yelp.com/biz/whippoorwill-hawks-nest-dane?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","7","American (Traditional)","4.5","43.191951751709","-89.6006393432617","$","7914 State Rd 19"
"CFGlcwlg-l-tIuJ_F58AxA","Dorf Haus Supper Club","FALSE","https://www.yelp.com/biz/dorf-haus-supper-club-sauk-city-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","52","American (Traditional) | German | Bars","4","43.24908","-89.67658","$$","8931 County Rd Y"
"XWBo5zdfE3ah5_W3l3rXAw","Spring Creek Restaurant & Bar","FALSE","https://www.yelp.com/biz/spring-creek-restaurant-and-bar-lodi-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","13","American (New) | Bars","4","43.3132781982422","-89.5265197753906","$","118 S Main St"
"VYpXvGPkx2k0lZlGry3HQw","Coach's Club","FALSE","https://www.yelp.com/biz/coachs-club-cross-plains?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","23","Sports Bars | Breakfast & Brunch | American (Traditional)","3.5","43.11416","-89.65857","$$","1200 Main St"
"JO10tDGlpQ_Q1SEWDGRJDQ","One11Main Bar & Grille","FALSE","https://www.yelp.com/biz/one11main-bar-and-grille-lodi?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","13","Bars | Desserts | Burgers","3.5","43.313939095039","-89.5265315556312","","111 S Main St"
"qQMvHvHnVIEHaOSxTEIu9A","The Hilltop","FALSE","https://www.yelp.com/biz/the-hilltop-cross-plains?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","16","American (Traditional) | Seafood | Steakhouses","3.5","43.084745538819","-89.655913957237","$$","4173 County Rd P"
"RCfpKRSP5o04gdzy7Vhnqw","Hooty's Bar & Grill","FALSE","https://www.yelp.com/biz/hootys-bar-and-grill-cross-plains?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","4","American (New) | Burgers | Sandwiches","4.5","43.1140164633627","-89.6505199000239","$","1821 Main St"
"COnqdubhr87gCDJjPGwT6A","Freska Mediterranean Grill","FALSE","https://www.yelp.com/biz/freska-mediterranean-grill-middleton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","83","Mediterranean","4","43.0903639","-89.5249516","$","8310 Greenway Blvd"
"6okGKL2PA7kkc-GjZzNHnA","Johnny's Italian Steakhouse","FALSE","https://www.yelp.com/biz/johnnys-italian-steakhouse-middleton?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","182","Italian | Steakhouses","3.5","43.0936470031738","-89.5266799926758","$$","8390 Market St"
"CLmqWjFS2vnNicR1JYXpWA","Lucy's Family Restaurant","FALSE","https://www.yelp.com/biz/lucys-family-restaurant-lodi?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","Cafes","3","43.30823","-89.52649","$$","610 Corner St"
