"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"dQPmTsM3jRlwvxljqpc3Pw","The Trout House at Rushing Waters","FALSE","https://www.yelp.com/biz/the-trout-house-at-rushing-waters-palmyra-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","86","Seafood | Cocktail Bars | Breakfast & Brunch","4","42.851766","-88.611903","$$","N301 County Rd H"
"XII50vJ0-PnvPXsOKggqtQ","The Black Sheep","FALSE","https://www.yelp.com/biz/the-black-sheep-whitewater?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","99","American (New)","4","42.8326797","-88.7324677","$$","210 W Whitewater St"
"38uW01JIC-l01UzX_MNNVw","FANATICO","FALSE","https://www.yelp.com/biz/fanatico-whitewater?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","46","Italian","5","42.8343505859375","-88.7314376831055","$$","162 W Main St"
"yzH5wc0S36Pxrs134p0xgA","The Chalet","FALSE","https://www.yelp.com/biz/the-chalet-elkhorn?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","14","Seafood | Sandwiches","4","42.7344599652974","-88.6490035057068","$$","W 6904 County Rd A"
"mcOvp4WPa5rUzLxzyb0nIw","The Fuzzy Pig","FALSE","https://www.yelp.com/biz/the-fuzzy-pig-whitewater?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","12","Antiques | Wine Bars | Breakfast & Brunch","4","42.80467","-88.72807","$","N8660 Clover Valley Rd"
"s1BhZqnWcJzG1prmVy-tfw","Duck Inn","FALSE","https://www.yelp.com/biz/duck-inn-delavan?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","82","Seafood | Steakhouses | American (Traditional)","4","42.71614","-88.74052","$$","N6214 State Rd 89"
"nIzyDKralgC6ls3v38kU7w","841 Brewhouse","FALSE","https://www.yelp.com/biz/841-brewhouse-whitewater?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","30","Sports Bars | American (New) | Venues & Event Spaces","3.5","42.8322678","-88.7145996","$$","841 E Milwaukee St"
"TwzlVrOwSx8_78rP3ZbqtQ","Edge Of Town Cafe","FALSE","https://www.yelp.com/biz/edge-of-town-cafe-palmyra?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","10","American (Traditional)","4.5","42.879053","-88.597796","$","W1242 Hwy 59"
"mUClFkwINKTj_B8TwdX8aw","Second Salem Brewing Company","FALSE","https://www.yelp.com/biz/second-salem-brewing-company-whitewater-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","52","American (New) | Pubs | Breweries","3.5","42.833359","-88.730309","$$","111 W Whitewater St"
"aFSSEy3MVOuekkMzfZvsrg","Whiskey Ranch - Delavan","FALSE","https://www.yelp.com/biz/whiskey-ranch-delavan-darien?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","10","Bars | American (Traditional)","5","42.6526158437175","-88.7431853750574","$","W9002 State Rd 11"
