"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"igjINYtYonh3uanWC7caTw","Stoney Acres Farm","FALSE","https://www.yelp.com/biz/stoney-acres-farm-athens-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","6","Pizza | Farms","5","45.0979336484056","-90.0791261382881","$","7002 Rangeline Rd"
"DWjNaOh23c7shDLMtPoHRQ","Athens Country Cafe","FALSE","https://www.yelp.com/biz/athens-country-cafe-athens?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Restaurants","4","45.0332679748535","-90.0735702514648","$","220 Alfred St"
"wQIJKzLRPE28_JYnDUmyiw","Rib River Bar & Grill","FALSE","https://www.yelp.com/biz/rib-river-bar-and-grill-rib-lake?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","2","Steakhouses | American (Traditional) | Mexican","3","45.2231819","-90.1117685","$$","W1259 County Rd M"
"Qvc8_wvLPrjbibHawqvuYw","Inn Between","FALSE","https://www.yelp.com/biz/inn-between-medford?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Restaurants","5","45.149189","-90.080551","","W717 State Highway 64"
"silkZbK9yFNMoRvI7XvQsA","Cattail Tap","FALSE","https://www.yelp.com/biz/cattail-tap-rib-lake?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Bars | American (Traditional)","4","45.22234","-90.16776","","N5216 County Rd C"
"DpfOWrhbv0-1kC5HbCgI1A","Pagel's Pub & Grub","FALSE","https://www.yelp.com/biz/pagels-pub-and-grub-athens?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","5","American (Traditional) | Pubs","4.5","45.091181","-89.815679","$","14134 County Rd F"
"mfC0NiYYG4JHhmqi7avmxg","Ed & Sharon's","FALSE","https://www.yelp.com/biz/ed-and-sharons-merrill-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","American (Traditional) | Food Trucks","4","45.1628756237956","-89.8371379989796","$$","N1294 State Hwy 64"
"Dcx6rkXa1bEPlwprv2VD0A","Kurt-n-Jo's Eats-n-Treats","FALSE","https://www.yelp.com/biz/kurt-n-jos-eats-n-treats-marathon-2?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","9","American (Traditional) | Sandwiches | Ice Cream & Frozen Yogurt","4.5","44.941641","-89.840904","$$","668 Maratech Ave"
"xkRc3hRMmNVv9AajwRniIw","Village Inn","FALSE","https://www.yelp.com/biz/village-inn-marathon?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Hotels | Restaurants","4","44.9319916","-89.839859","","304 Main St"
"h5jMdMZPizucXsku-pNJow","Main Street Pub & Grill","FALSE","https://www.yelp.com/biz/main-street-pub-and-grill-marathon-city?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","2","Italian | Burgers | Sandwiches","1.5","44.9318466186523","-89.8405456542969","","311 Main St"
