"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"Zcrq2g7gmXUhyypT2wJCNQ","The 75th Street Inn","FALSE","https://www.yelp.com/biz/the-75th-street-inn-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","53","Bars | American (Traditional)","4","42.56806","-88.1275","$$","26229 75th St"
"4m5l3DkU3mqnssmdch79cw","Michael's On The Lake","FALSE","https://www.yelp.com/biz/michaels-on-the-lake-kansasville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","59","American (Traditional) | Seafood | Bars","3.5","42.69583","-88.12441","$$","3101 Eagle Rd"
"Zg5gJfuLgSAtizFLSgEOWA","Sieberts Pub","FALSE","https://www.yelp.com/biz/sieberts-pub-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","106","American (New) | Pubs | Sandwiches","4.5","42.55407","-88.11004","$$","8403 Antioch Rd"
"2Rc1RSgMXW0bRY7GwbG-9g","Silver Lake Grill","FALSE","https://www.yelp.com/biz/silver-lake-grill-silver-lake?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","11","American (Traditional)","4.5","42.5492783","-88.1662598","$","107 S Cogswell Dr"
"GJDryBMaDywsi1r-dgB6_A","The Dirty Hoe Saloon","FALSE","https://www.yelp.com/biz/the-dirty-hoe-saloon-kansasville?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Burgers | Barbeque","4.5","42.6752899","-88.16944","$$","4614 Sheard Rd"
"gxd2vogqqJZan63MmN_QUQ","The Hideaway Tavern","FALSE","https://www.yelp.com/biz/the-hideaway-tavern-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","15","Bars | American (Traditional)","4.5","42.5559387207031","-88.0937423706055","$$","23601 84th St"
"PCRBONWB-hk4qJfgXmNrhw","Fire Pitt","FALSE","https://www.yelp.com/biz/fire-pitt-trevor?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","94","American (Traditional) | Bars","4.5","42.500647","-88.09459","$$","12417 Antioch Rd"
"ZHyf3pzHDX5Pb14OqLpioA","Lily Lake Resort","FALSE","https://www.yelp.com/biz/lily-lake-resort-burlington?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","13","Hotels | Lounges | American (Traditional)","4.5","42.5619430541992","-88.2080307006836","$","7910 328th Ave"
"sipl7w83RhBG8kyo3V2alA","Manny's Snack Shack","FALSE","https://www.yelp.com/biz/mannys-snack-shack-twin-lakes?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","117","Breakfast & Brunch","4.5","42.5295600891113","-88.2474365234375","$","404 S Lake Ave"
"liWP-2Td67iu48WtXxutjQ","Twin Oaks Country Inn Restaurant","FALSE","https://www.yelp.com/biz/twin-oaks-country-inn-restaurant-wilmot?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","54","American (Traditional) | Steakhouses | Seafood","4","42.51117","-88.18446","$$$","30807 114th St"
"gH96SDJR2UQDbyUN92s7_w","Mad Dan's Restaurant","FALSE","https://www.yelp.com/biz/mad-dans-restaurant-twin-lakes?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","62","American (Traditional) | Fish & Chips","4","42.531328","-88.253986","$$","200 Main St"
"uY4l7B9qk6IrT0Qt5arj5Q","The Waterfront on Brown's Lake","FALSE","https://www.yelp.com/biz/the-waterfront-on-browns-lake-burlington?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","36","Pizza | Sandwiches | American (Traditional)","3.5","42.6808052062988","-88.2486343383789","$$","31100 Weiler Rd"
"b9XyQMZ6KMgrHlETsNLz6Q","Binanti's Taste of Italy","FALSE","https://www.yelp.com/biz/binantis-taste-of-italy-silver-lake?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","43","Pizza | Italian","4","42.5494232177734","-88.1683883666992","$$","101 S 2nd St"
"woWcgdVQcic0IWb0s7luEw","Wilmot Stage Stop","FALSE","https://www.yelp.com/biz/wilmot-stage-stop-wilmot-3?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","117","Desserts | Steakhouses","3.5","42.51285","-88.18144","$$$","30646 113th St"
"c44Vc1PfJhTuOpR7n1ndeQ","The Marina Restaurant And Cocktail","FALSE","https://www.yelp.com/biz/the-marina-restaurant-and-cocktail-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","4","Seafood | Cocktail Bars","3","42.5430412","-88.1598206","$$","28836 Silver Lake Rd"
"ys10ZdS6HvkkGLHqrQfLpg","Home Again","FALSE","https://www.yelp.com/biz/home-again-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","14","American (Traditional) | Burgers","4","42.5362167358398","-88.1440277099609","$$","9524 Camp Lake Rd"
"dgmnHYMsscrwX1tGMiIGAA","Antonia's Pancake House","FALSE","https://www.yelp.com/biz/antonias-pancake-house-paddock-lake?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","27","Breakfast & Brunch","3.5","42.56799","-88.10148","$","24207 75th St"
"MaiFxwR0z9taDjx78K9lMA","Luisa's Pizza","FALSE","https://www.yelp.com/biz/luisas-pizza-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","34","Pizza | Italian | American (Traditional)","4","42.5730209","-88.1942825","$","6806 317th Ave"
"9RrwDOj8FOrMmiHnk69aGw","Hill Country Market","FALSE","https://www.yelp.com/biz/hill-country-market-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","21","Specialty Food | Delis | Beer, Wine & Spirits","4","42.5680975118462","-88.1585384154137","$$","7510 288th Ave"
"Zxhk_VbuIj5SuHjEdCPIjQ","Village Pub of Silver Lake","FALSE","https://www.yelp.com/biz/village-pub-of-silver-lake-silver-lake?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","4","Diners | Pubs | Breakfast & Brunch","4.5","42.551563","-88.166519","","307 N Cogswell Dr"
"LiLfSKfGgWlHGEPKzFo7Gg","Chances","FALSE","https://www.yelp.com/biz/chances-rochester?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","29","American (Traditional) | Bars","4","42.7408752441406","-88.2259902954102","$$","205 W Main St"
"HpFMr6XZJ40nStulrnDLiw","La Bella Pizzeria & Trattoria","FALSE","https://www.yelp.com/biz/la-bella-pizzeria-and-trattoria-salem?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","Pizza | Italian | Beer, Wine & Spirits","5","42.5681351","-88.1048654","","24425 75th St"
