"ID","Name","Is_Closed","URL","Review_Count","Categories","Rating","Latitude","Longitude","Price","Address"
"M8K8Z2cgpgeIwPr9Xz6TCg","Chetek Cafe","FALSE","https://www.yelp.com/biz/chetek-cafe-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","14","Breakfast & Brunch | Greek | Meat Shops","5","45.3164801","-91.6514249","$","805 2nd St"
"gxZFe99zaO0SJM_LMdx7sw","Two Acres Supper Club","FALSE","https://www.yelp.com/biz/two-acres-supper-club-bloomer?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","2","American (Traditional)","4","45.1625442504883","-91.5123596191406","","21858 County Highway Ss"
"lxDroo5HOr5Osy7dM4G2Iw","Reds Eating & Drinking Establishment","FALSE","https://www.yelp.com/biz/reds-eating-and-drinking-establishment-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","15","Bars | Diners","3.5","45.312452","-91.644521","$$","121 Lakeview Dr"
"BGC6zWAL0vJkMPTwaMLJnQ","B and B Bar & Grill","FALSE","https://www.yelp.com/biz/b-and-b-bar-and-grill-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","Pizza | Burgers | Sandwiches","4.5","45.3139152526855","-91.6510925292969","$$","516 2nd St"
"slCRgTPrpJKik-ecAGg1HQ","Northlakes Drive In","FALSE","https://www.yelp.com/biz/northlakes-drive-in-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","11","Diners | American (New) | Fast Food","4.5","45.3128967285156","-91.6511154174805","$","410 2nd St"
"2f9vhsv-ZGi0UkvDm8Y_Zw","Pokegama Inn","FALSE","https://www.yelp.com/biz/pokegama-inn-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","20","Restaurants","2.5","45.326042","-91.631534","$$","840 Banks Ln"
"oeozhEg74GrfXdz-tR6xwg","Gilligans","FALSE","https://www.yelp.com/biz/gilligans-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","23","Restaurants | Hotels | Music Venues","3.5","45.325901","-91.6347275","$$","2542 8 1/4 Ave"
"hCoeZmp_dnkxGfq4v2b1Fg","Mary's Cafe & Pub","FALSE","https://www.yelp.com/biz/marys-cafe-and-pub-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","7","Pubs | Cafes | Mexican","3.5","45.3146591186523","-91.6517181396484","$","208 Knapp St"
"kTDoMgrd8GwgFCXqPkER0A","Caddy Shack Bar & Grill","FALSE","https://www.yelp.com/biz/caddy-shack-bar-and-grill-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","15","Bars | American (Traditional) | Pizza","4","45.352954","-91.639278","$$","1011 25 25 1/4 St"
"x3R5jDZ2UzS5KlOF_6dobQ","Chetek Lanes Event Center & Pizzeria","FALSE","https://www.yelp.com/biz/chetek-lanes-event-center-and-pizzeria-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Pizza | Bowling | Venues & Event Spaces","5","45.30618","-91.645803","$","695 County Hwy Ss"
"UAm9nRg-vI27LiT56TTpHw","Phill's Bar & Grill","FALSE","https://www.yelp.com/biz/phills-bar-and-grill-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","2","Bars | American (Traditional) | Chicken Wings","4.5","45.31407","-91.65159","","519 2nd St"
"LIcRWAm1tu5xVqfaI3Ih8w","The Corner Deli","FALSE","https://www.yelp.com/biz/the-corner-deli-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","3","Delis","2.5","45.3146417048038","-91.6511998184212","","529 2nd St"
"gKAXK--bdDhf-Du_8MOC-w","Kwik Trip","FALSE","https://www.yelp.com/biz/kwik-trip-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Convenience Stores | Pizza","5","45.3121604919434","-91.6507720947266","","324 2nd St"
"nVHpzsctxBiNO6TwJsp-cg","The Frog and the Fly's Bistro Pub","FALSE","https://www.yelp.com/biz/the-frog-and-the-flys-bistro-pub-new-auburn?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","5","Pubs | American (New)","4","45.24833","-91.4295099","","27895 Wisconsin 40"
"L-rF3ZCblrj4SVLcoSlksw","Backwoods Bar & Grill","FALSE","https://www.yelp.com/biz/backwoods-bar-and-grill-weyerhaeuser?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","10","Bars | American (Traditional)","4.5","45.3154604442257","-91.4076232910156","$$","W14549 Plummer Rd"
"MLz1r9L-LeGCrSk9zZ9UKA","Back 40","FALSE","https://www.yelp.com/biz/back-40-bloomer?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","8","American (Traditional) | Pizza | Cocktail Bars","5","45.1204936866037","-91.4493651637542","$$","19037 State Hwy 40"
"8X5HjlJz6LglTiLkcFudSw","Rock Lake Lodge & Campground","FALSE","https://www.yelp.com/biz/rock-lake-lodge-and-campground-bloomer?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Pizza","5","45.1867218017578","-91.3755264282227","","23015 153rd St"
"P0whEkPzn61IjGlsteXk9w","Corner Cafe","FALSE","https://www.yelp.com/biz/corner-cafe-new-auburn?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Cafes","4","45.220223","-91.450291","$","11403 County Highway M"
"KjH_eWLL3WtDZA3PLCRCmw","Lured In Lodge & Campground","FALSE","https://www.yelp.com/biz/lured-in-lodge-and-campground-chetek?adjust_creative=QNZpjiWMh-xtTiixb79gYw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=QNZpjiWMh-xtTiixb79gYw","1","Restaurants","4","45.331756","-91.43032","","N1211 Potato Lake Rd"
